Fecha,Tiempo,Temp,humRel,tempApte,tempAmbte,humRelAmbte,tempApteAmbte
2021-09-06,1900-01-01 16:00:00,35.2,71,44.9,24.8,48,25.7
2021-09-06,1900-01-01 17:00:00,35.0,72,44.7,24.0,51,25.0
2021-09-06,1900-01-01 18:00:00,34.8,71,44.2,22.9,55,24.0
2021-09-06,1900-01-01 19:00:00,34.6,71,43.8,21.4,60,22.5
2021-09-06,1900-01-01 20:00:00,34.6,75,44.6,20.0,64,20.9
2021-09-06,1900-01-01 21:00:00,34.4,75,44.2,19.3,65,20.1
2021-09-06,1900-01-01 22:00:00,34.3,73,43.8,18.7,66,19.4
2021-09-06,1900-01-01 23:00:00,34.4,72,43.7,18.3,64,18.7
2021-09-07,1900-01-01 00:00:00,34.5,70,43.6,17.8,61,17.9
2021-09-07,1900-01-01 01:00:00,34.4,69,43.2,17.1,62,17.1
2021-09-07,1900-01-01 02:00:00,34.4,67,42.7,16.6,63,16.4
2021-09-07,1900-01-01 03:00:00,34.5,68,43.0,16.2,67,16.2
2021-09-07,1900-01-01 04:00:00,34.5,66,42.8,15.9,69,15.9
2021-09-07,1900-01-01 05:00:00,34.6,69,43.4,16.2,69,16.4
2021-09-07,1900-01-01 06:00:00,34.6,68,43.4,16.0,71,16.3
2021-09-07,1900-01-01 07:00:00,34.5,70,43.5,15.8,75,16.3
2021-09-07,1900-01-01 08:00:00,34.3,70,43.1,17.4,72,18.1
2021-09-07,1900-01-01 09:00:00,34.3,70,43.1,19.8,64,20.7
2021-09-07,1900-01-01 10:00:00,34.4,71,43.6,21.1,58,21.9
2021-09-07,1900-01-01 11:00:00,34.7,73,44.5,22.7,51,23.3
2021-09-07,1900-01-01 12:00:00,34.6,71,43.9,23.3,49,23.9
2021-09-07,1900-01-01 13:00:00,34.9,69,44.0,23.8,46,24.2
2021-09-07,1900-01-01 14:00:00,35.1,70,44.5,23.7,48,24.4
2021-09-07,1900-01-01 15:00:00,35.2,65,43.7,24.1,44,24.4
2021-09-07,1900-01-01 16:00:00,35.4,64,43.9,23.5,44,23.7
2021-09-07,1900-01-01 17:00:00,35.4,64,43.9,22.9,45,23.1
2021-09-07,1900-01-01 18:00:00,35.2,64,43.6,22.0,48,22.1
2021-09-07,1900-01-01 19:00:00,34.9,64,43.0,20.4,55,20.7
2021-09-07,1900-01-01 20:00:00,34.7,67,43.2,19.1,63,19.7
2021-09-07,1900-01-01 21:00:00,34.7,69,43.6,18.7,67,19.5
2021-09-07,1900-01-01 22:00:00,34.7,70,43.9,18.2,71,19.1
2021-09-07,1900-01-01 23:00:00,34.6,67,43.1,17.6,75,18.6
2021-09-08,1900-01-01 00:00:00,34.6,68,43.2,17.1,76,18.0
2021-09-08,1900-01-01 01:00:00,34.5,66,42.7,16.5,77,17.3
2021-09-08,1900-01-01 02:00:00,34.3,67,42.6,16.0,80,16.8
2021-09-08,1900-01-01 03:00:00,34.6,70,43.6,15.5,83,16.4
2021-09-08,1900-01-01 04:00:00,34.5,69,43.3,15.1,86,15.9
2021-09-08,1900-01-01 05:00:00,34.5,72,43.9,15.0,87,15.9
2021-09-08,1900-01-01 06:00:00,34.2,65,42.0,15.3,86,16.2
2021-09-08,1900-01-01 07:00:00,34.1,68,42.4,15.4,85,16.4
2021-09-08,1900-01-01 08:00:00,34.2,70,43.1,16.5,79,17.4
2021-09-08,1900-01-01 09:00:00,34.6,76,44.9,19.0,68,20.0
2021-09-08,1900-01-01 10:00:00,34.6,78,45.3,21.4,63,22.7
2021-09-08,1900-01-01 11:00:00,34.5,74,44.2,22.6,63,24.4
2021-09-08,1900-01-01 12:00:00,34.8,74,44.9,23.6,52,24.6
2021-09-08,1900-01-01 13:00:00,34.8,70,44.1,24.3,49,25.2
2021-09-08,1900-01-01 14:00:00,34.8,71,44.2,24.2,56,25.8
2021-09-08,1900-01-01 15:00:00,34.9,65,43.2,24.5,47,25.3
2021-09-08,1900-01-01 16:00:00,35.2,66,44.0,24.4,48,25.3
2021-09-08,1900-01-01 17:00:00,35.1,63,43.2,23.9,50,24.8
2021-09-08,1900-01-01 18:00:00,34.7,62,42.4,22.9,53,23.7
2021-09-08,1900-01-01 19:00:00,34.6,65,42.7,21.3,58,22.2
2021-09-08,1900-01-01 20:00:00,34.6,66,42.8,20.2,65,21.2
2021-09-08,1900-01-01 21:00:00,34.7,66,43.1,19.4,68,20.5
2021-09-08,1900-01-01 22:00:00,34.9,63,42.9,19.4,66,20.3
2021-09-08,1900-01-01 23:00:00,34.8,63,42.6,19.0,68,19.9
2021-09-09,1900-01-01 00:00:00,35.0,61,42.7,18.6,72,19.7
2021-09-09,1900-01-01 01:00:00,34.9,60,42.3,18.1,76,19.4
2021-09-09,1900-01-01 02:00:00,34.9,64,43.0,17.9,79,19.3
2021-09-09,1900-01-01 03:00:00,34.8,64,43.0,18.4,77,19.8
2021-09-09,1900-01-01 04:00:00,34.8,66,43.2,17.7,79,18.9
2021-09-09,1900-01-01 05:00:00,34.9,64,43.1,16.8,81,17.9
2021-09-09,1900-01-01 06:00:00,34.8,66,43.2,16.6,80,17.6
2021-09-09,1900-01-01 07:00:00,34.9,68,43.8,16.7,79,17.7
2021-09-09,1900-01-01 08:00:00,34.8,68,43.7,18.8,70,19.9
2021-09-09,1900-01-01 09:00:00,34.9,71,44.5,20.6,64,21.7
2021-09-09,1900-01-01 10:00:00,35.0,70,44.4,22.3,60,23.7
2021-09-09,1900-01-01 11:00:00,35.1,70,44.6,23.7,59,25.5
2021-09-09,1900-01-01 12:00:00,35.2,69,44.5,24.5,57,26.3
2021-09-09,1900-01-01 13:00:00,35.6,71,45.7,24.5,58,26.5
2021-09-09,1900-01-01 14:00:00,35.6,68,45.1,24.8,57,26.7
2021-09-09,1900-01-01 15:00:00,35.5,67,44.6,24.2,54,25.6
2021-09-09,1900-01-01 16:00:00,35.5,67,44.8,24.7,53,26.1
2021-09-09,1900-01-01 17:00:00,35.5,64,44.1,23.6,55,24.9
2021-09-09,1900-01-01 18:00:00,35.2,62,43.1,23.2,56,24.4
2021-09-09,1900-01-01 19:00:00,35.0,66,43.5,21.9,60,23.1
2021-09-09,1900-01-01 20:00:00,34.7,64,42.6,20.4,67,21.7
2021-09-09,1900-01-01 21:00:00,35.0,64,43.2,19.9,71,21.4
2021-09-09,1900-01-01 22:00:00,35.1,63,43.2,20.1,71,21.6
2021-09-09,1900-01-01 23:00:00,35.1,62,43.0,20.6,72,22.4
2021-09-10,1900-01-01 00:00:00,35.0,61,42.6,20.1,76,22.1
2021-09-10,1900-01-01 01:00:00,35.1,60,42.7,19.3,79,21.2
2021-09-10,1900-01-01 02:00:00,35.0,60,42.4,16.9,88,18.5
2021-09-10,1900-01-01 03:00:00,35.1,62,42.9,16.1,89,17.5
2021-09-10,1900-01-01 04:00:00,35.1,61,42.9,15.4,91,16.6
2021-09-10,1900-01-01 05:00:00,35.0,61,42.7,15.1,95,16.5
2021-09-10,1900-01-01 06:00:00,35.0,61,42.7,15.3,95,16.8
2021-09-10,1900-01-01 07:00:00,35.1,66,43.7,16.2,89,17.7
2021-09-10,1900-01-01 08:00:00,34.9,66,43.4,18.0,73,19.0
2021-09-10,1900-01-01 09:00:00,35.0,68,44.0,20.1,59,20.6
2021-09-10,1900-01-01 10:00:00,35.1,68,44.2,20.0,58,20.5
2021-09-10,1900-01-01 11:00:00,35.2,68,44.4,22.8,48,23.2
2021-09-10,1900-01-01 12:00:00,35.5,63,44.0,23.9,46,24.4
2021-09-10,1900-01-01 13:00:00,35.5,61,43.5,24.0,47,24.6
2021-09-10,1900-01-01 14:00:00,36.0,60,44.1,25.4,41,25.8
2021-09-10,1900-01-01 15:00:00,36.0,57,43.4,26.3,39,26.7
2021-09-10,1900-01-01 16:00:00,36.2,58,43.9,25.9,41,26.4
2021-09-10,1900-01-01 17:00:00,35.8,57,43.2,24.9,46,25.7
2021-09-10,1900-01-01 18:00:00,35.6,57,42.8,24.0,48,24.7
2021-09-10,1900-01-01 19:00:00,35.1,55,41.7,22.6,50,23.1
2021-09-10,1900-01-01 20:00:00,34.9,56,41.6,20.0,59,20.6
2021-09-10,1900-01-01 21:00:00,34.7,58,41.6,19.4,62,20.0
2021-09-10,1900-01-01 22:00:00,34.7,57,41.4,18.9,67,19.7
2021-09-10,1900-01-01 23:00:00,34.6,58,41.4,18.2,73,19.3
2021-09-11,1900-01-01 00:00:00,34.6,58,41.4,17.9,75,19.0
2021-09-11,1900-01-01 01:00:00,34.6,58,41.4,17.6,78,18.8
2021-09-11,1900-01-01 02:00:00,34.6,59,41.6,17.0,81,18.3
2021-09-11,1900-01-01 03:00:00,34.7,59,41.7,16.4,86,17.8
2021-09-11,1900-01-01 04:00:00,34.7,57,41.4,16.1,90,17.5
2021-09-11,1900-01-01 05:00:00,34.7,57,41.4,15.9,92,17.5
2021-09-11,1900-01-01 06:00:00,34.8,56,41.3,15.5,95,17.1
2021-09-11,1900-01-01 07:00:00,34.7,55,41.1,15.1,98,16.7
2021-09-11,1900-01-01 08:00:00,34.6,61,41.9,17.4,84,18.9
2021-09-11,1900-01-01 09:00:00,34.8,64,42.9,21.1,62,22.2
2021-09-11,1900-01-01 10:00:00,34.9,63,42.8,23.6,47,24.1
2021-09-11,1900-01-01 11:00:00,35.1,63,43.2,25.5,37,25.4
2021-09-11,1900-01-01 12:00:00,35.3,61,43.1,26.8,29,26.1
2021-09-11,1900-01-01 13:00:00,35.3,57,42.4,27.7,25,26.6
2021-09-11,1900-01-01 14:00:00,35.6,56,42.6,28.2,23,27.0
2021-09-11,1900-01-01 15:00:00,35.8,55,42.7,27.3,27,26.5
2021-09-11,1900-01-01 16:00:00,35.9,53,42.6,27.7,25,26.7
2021-09-11,1900-01-01 17:00:00,35.8,50,41.7,27.4,25,26.3
2021-09-11,1900-01-01 18:00:00,35.5,51,41.5,26.4,30,25.7
2021-09-11,1900-01-01 19:00:00,35.2,56,42.0,23.8,42,23.9
2021-09-11,1900-01-01 20:00:00,34.6,50,39.9,20.3,61,21.0
2021-09-11,1900-01-01 21:00:00,34.6,48,39.6,18.9,75,20.4
2021-09-11,1900-01-01 22:00:00,34.5,53,40.3,18.7,78,20.3
2021-09-11,1900-01-01 23:00:00,34.5,55,40.7,18.1,77,19.3
2021-09-12,1900-01-01 00:00:00,34.4,51,39.8,17.2,74,18.0
2021-09-12,1900-01-01 01:00:00,34.5,50,39.6,17.2,67,17.5
2021-09-12,1900-01-01 02:00:00,34.4,48,39.2,17.0,63,17.0
2021-09-12,1900-01-01 03:00:00,34.5,48,39.4,16.2,63,16.0
2021-09-12,1900-01-01 04:00:00,34.7,49,39.8,15.8,62,15.4
2021-09-12,1900-01-01 05:00:00,34.7,49,39.9,15.5,61,15.0
2021-09-12,1900-01-01 06:00:00,34.6,52,40.3,15.0,60,14.3
2021-09-12,1900-01-01 07:00:00,34.7,54,40.9,14.8,62,14.1
2021-09-12,1900-01-01 08:00:00,34.5,56,40.9,17.7,56,17.3
2021-09-12,1900-01-01 09:00:00,34.6,61,41.9,21.5,48,21.6
2021-09-12,1900-01-01 10:00:00,34.5,61,41.9,24.1,38,23.8
2021-09-12,1900-01-01 11:00:00,35.2,65,43.8,26.1,30,25.4
2021-09-12,1900-01-01 12:00:00,35.3,59,42.8,27.6,25,26.6
2021-09-12,1900-01-01 13:00:00,35.5,57,42.6,28.8,22,27.6
2021-09-12,1900-01-01 14:00:00,35.6,54,42.2,29.5,21,28.2
2021-09-12,1900-01-01 15:00:00,35.7,50,41.5,27.6,24,26.5
2021-09-12,1900-01-01 16:00:00,35.6,50,41.4,27.7,25,26.7
2021-09-12,1900-01-01 17:00:00,35.5,54,42.1,27.1,27,26.2
2021-09-12,1900-01-01 18:00:00,35.4,53,41.7,26.1,30,25.4
2021-09-12,1900-01-01 19:00:00,35.1,50,40.7,24.3,35,23.8
2021-09-12,1900-01-01 20:00:00,34.8,47,39.6,22.1,42,21.7
2021-09-12,1900-01-01 21:00:00,34.6,48,39.6,20.7,49,20.6
2021-09-12,1900-01-01 22:00:00,34.5,48,39.4,19.3,57,19.5
2021-09-12,1900-01-01 23:00:00,34.5,50,39.6,18.5,64,18.9
2021-09-13,1900-01-01 00:00:00,34.5,49,39.6,18.3,70,19.1
2021-09-13,1900-01-01 01:00:00,34.5,52,40.0,17.9,78,19.3
2021-09-13,1900-01-01 02:00:00,34.5,51,40.0,17.7,87,19.5
2021-09-13,1900-01-01 03:00:00,34.4,51,39.8,17.4,88,19.3
2021-09-13,1900-01-01 04:00:00,34.6,53,40.4,17.1,85,18.6
2021-09-13,1900-01-01 05:00:00,34.6,53,40.5,16.9,84,18.2
2021-09-13,1900-01-01 06:00:00,34.6,54,40.6,16.4,83,17.6
2021-09-13,1900-01-01 07:00:00,34.6,57,41.2,16.2,81,17.1
2021-09-13,1900-01-01 08:00:00,34.5,60,41.6,19.1,68,20.0
2021-09-13,1900-01-01 09:00:00,34.6,62,42.1,20.8,66,22.1
2021-09-13,1900-01-01 10:00:00,34.8,62,42.6,22.1,61,23.5
2021-09-13,1900-01-01 11:00:00,35.1,64,43.4,23.2,58,24.7
2021-09-13,1900-01-01 12:00:00,35.0,59,42.3,24.9,48,25.9
2021-09-13,1900-01-01 13:00:00,35.1,57,42.1,25.4,42,25.8
2021-09-13,1900-01-01 14:00:00,35.4,57,42.4,27.2,36,27.4
2021-09-13,1900-01-01 15:00:00,35.7,58,43.1,26.4,41,27.0
2021-09-13,1900-01-01 16:00:00,35.6,56,42.6,26.6,40,27.1
2021-09-13,1900-01-01 17:00:00,35.2,56,41.9,26.5,39,27.0
2021-09-13,1900-01-01 18:00:00,34.9,58,41.9,25.6,41,26.0
2021-09-13,1900-01-01 19:00:00,34.9,63,42.8,24.0,46,24.5
2021-09-13,1900-01-01 20:00:00,35.0,62,42.9,21.4,57,22.2
2021-09-13,1900-01-01 21:00:00,34.9,63,42.9,20.0,64,20.9
2021-09-13,1900-01-01 22:00:00,34.5,62,41.9,18.8,70,19.8
2021-09-13,1900-01-01 23:00:00,33.8,64,41.2,17.9,74,18.9
2021-09-14,1900-01-01 00:00:00,33.6,62,40.5,17.3,79,18.5
2021-09-14,1900-01-01 01:00:00,33.5,60,40.0,16.6,88,18.1
2021-09-14,1900-01-01 02:00:00,33.2,62,39.8,16.8,91,18.6
2021-09-14,1900-01-01 03:00:00,33.2,61,39.8,16.8,91,18.6
2021-09-14,1900-01-01 04:00:00,33.1,61,39.6,16.3,88,17.7
2021-09-14,1900-01-01 05:00:00,33.2,59,39.3,15.9,84,16.9
2021-09-14,1900-01-01 06:00:00,32.9,58,38.7,15.3,83,16.0
2021-09-14,1900-01-01 07:00:00,33.1,59,39.1,14.6,85,15.3
2021-09-14,1900-01-01 08:00:00,33.1,61,39.6,18.6,68,19.3
2021-09-14,1900-01-01 09:00:00,34.2,68,42.6,21.1,63,22.3
2021-09-14,1900-01-01 10:00:00,35.0,70,44.5,22.4,62,24.0
2021-09-14,1900-01-01 11:00:00,34.8,71,44.2,23.6,60,25.4
2021-09-14,1900-01-01 12:00:00,34.8,66,43.3,24.9,52,26.3
2021-09-14,1900-01-01 13:00:00,35.1,64,43.4,26.2,43,27.0
2021-09-14,1900-01-01 14:00:00,35.3,59,42.7,27.4,40,28.2
2021-09-14,1900-01-01 15:00:00,35.5,56,42.5,27.5,40,28.3
2021-09-14,1900-01-01 16:00:00,35.7,55,42.6,27.2,39,27.9
2021-09-14,1900-01-01 17:00:00,35.6,55,42.5,26.6,40,27.1
2021-09-14,1900-01-01 18:00:00,35.1,56,41.7,25.5,42,25.9
2021-09-14,1900-01-01 19:00:00,34.9,56,41.6,23.4,49,24.1
2021-09-14,1900-01-01 20:00:00,34.7,56,41.2,21.2,59,22.1
2021-09-14,1900-01-01 21:00:00,34.6,57,41.3,19.8,68,21.0
2021-09-14,1900-01-01 22:00:00,34.5,56,40.9,18.9,75,20.3
2021-09-14,1900-01-01 23:00:00,34.5,56,40.9,18.1,81,19.6
2021-09-15,1900-01-01 00:00:00,34.5,57,41.1,17.1,87,18.8
2021-09-15,1900-01-01 01:00:00,34.6,56,41.1,16.6,90,18.2
2021-09-15,1900-01-01 02:00:00,34.5,57,41.0,16.4,91,18.0
2021-09-15,1900-01-01 03:00:00,34.6,59,41.6,16.2,92,17.9
2021-09-15,1900-01-01 04:00:00,34.6,60,41.8,16.0,90,17.4
2021-09-15,1900-01-01 05:00:00,34.6,59,41.5,16.2,85,17.4
2021-09-15,1900-01-01 06:00:00,34.6,58,41.4,16.1,83,17.1
2021-09-15,1900-01-01 07:00:00,34.6,60,41.7,15.7,82,16.6
2021-09-15,1900-01-01 08:00:00,34.6,59,41.6,17.9,75,19.0
2021-09-15,1900-01-01 09:00:00,34.6,63,42.4,21.2,61,22.2
2021-09-15,1900-01-01 10:00:00,35.0,65,43.3,23.9,45,24.3
2021-09-15,1900-01-01 11:00:00,35.2,62,43.1,26.4,33,26.1
2021-09-15,1900-01-01 12:00:00,35.2,58,42.4,28.0,27,27.3
2021-09-15,1900-01-01 13:00:00,35.5,55,42.3,29.0,25,28.2
2021-09-15,1900-01-01 14:00:00,35.7,52,42.0,29.8,24,29.0
2021-09-15,1900-01-01 15:00:00,35.9,55,42.8,29.7,25,29.0
2021-09-15,1900-01-01 16:00:00,36.0,54,42.8,29.6,26,29.1
2021-09-15,1900-01-01 17:00:00,35.6,52,41.8,28.7,29,28.4
2021-09-15,1900-01-01 18:00:00,35.3,53,41.5,27.1,31,26.7
2021-09-15,1900-01-01 19:00:00,35.0,52,40.9,25.1,37,24.9
2021-09-15,1900-01-01 20:00:00,34.8,56,41.3,22.2,48,22.5
2021-09-15,1900-01-01 21:00:00,34.7,57,41.4,21.7,51,22.1
2021-09-15,1900-01-01 22:00:00,34.6,57,41.2,20.8,55,21.2
2021-09-15,1900-01-01 23:00:00,34.4,55,40.6,20.1,59,20.6
2021-09-16,1900-01-01 00:00:00,34.3,56,40.6,19.6,61,20.2
2021-09-16,1900-01-01 01:00:00,34.3,56,40.6,19.0,63,19.6
2021-09-16,1900-01-01 02:00:00,34.3,57,40.7,18.7,65,19.4
2021-09-16,1900-01-01 03:00:00,34.2,55,40.1,18.4,67,19.1
2021-09-16,1900-01-01 04:00:00,34.3,56,40.5,17.9,70,18.6
2021-09-16,1900-01-01 05:00:00,34.3,57,40.6,17.6,73,18.4
2021-09-16,1900-01-01 06:00:00,34.4,57,40.8,17.3,75,18.2
2021-09-16,1900-01-01 07:00:00,34.3,55,40.4,16.8,77,17.7
2021-09-16,1900-01-01 08:00:00,34.2,60,41.1,19.1,67,19.9
2021-09-16,1900-01-01 09:00:00,34.4,63,42.1,23.0,52,23.8
2021-09-16,1900-01-01 10:00:00,34.8,66,43.3,25.6,43,26.2
2021-09-16,1900-01-01 11:00:00,35.1,67,43.9,27.5,35,27.7
2021-09-16,1900-01-01 12:00:00,35.1,63,43.2,28.7,32,28.8
2021-09-16,1900-01-01 13:00:00,35.3,59,42.8,29.7,29,29.6
2021-09-16,1900-01-01 14:00:00,35.5,56,42.5,30.3,27,30.1
2021-09-16,1900-01-01 15:00:00,35.9,55,42.8,29.7,28,29.5
2021-09-16,1900-01-01 16:00:00,35.9,53,42.6,29.5,29,29.4
2021-09-16,1900-01-01 17:00:00,35.7,54,42.4,29.1,30,29.0
2021-09-16,1900-01-01 18:00:00,35.3,53,41.5,28.0,33,28.1
2021-09-16,1900-01-01 19:00:00,34.9,54,41.0,25.5,38,25.6
2021-09-16,1900-01-01 20:00:00,34.7,54,40.8,21.3,53,21.7
2021-09-16,1900-01-01 21:00:00,34.4,54,40.4,20.6,52,20.8
2021-09-16,1900-01-01 22:00:00,34.3,53,40.0,19.3,56,19.4
2021-09-16,1900-01-01 23:00:00,34.3,54,40.1,18.6,59,18.8
2021-09-17,1900-01-01 00:00:00,34.2,53,39.9,18.0,59,18.0
2021-09-17,1900-01-01 01:00:00,34.3,57,40.7,17.4,59,17.2
2021-09-17,1900-01-01 02:00:00,34.4,56,40.8,17.5,57,17.2
2021-09-17,1900-01-01 03:00:00,34.3,53,39.9,17.3,56,16.9
2021-09-17,1900-01-01 04:00:00,34.4,55,40.5,17.3,54,16.7
2021-09-17,1900-01-01 05:00:00,34.5,55,40.7,17.4,52,16.7
2021-09-17,1900-01-01 06:00:00,34.6,55,40.8,17.9,49,17.1
2021-09-17,1900-01-01 07:00:00,34.5,57,41.0,18.8,44,17.9
2021-09-17,1900-01-01 08:00:00,34.3,58,40.9,20.9,38,19.9
2021-09-17,1900-01-01 09:00:00,34.1,61,41.2,24.9,31,24.0
2021-09-17,1900-01-01 10:00:00,34.9,61,42.6,27.2,28,26.5
2021-09-17,1900-01-01 11:00:00,35.5,61,43.5,28.7,27,28.1
2021-09-17,1900-01-01 12:00:00,35.7,58,43.3,29.8,26,29.4
2021-09-17,1900-01-01 13:00:00,36.5,59,44.6,30.6,25,30.1
2021-09-17,1900-01-01 14:00:00,37.6,59,46.5,30.8,24,30.3
2021-09-17,1900-01-01 15:00:00,36.8,54,44.2,31.5,24,31.1
2021-09-17,1900-01-01 16:00:00,36.6,57,44.5,30.8,25,30.4
2021-09-17,1900-01-01 17:00:00,36.2,58,44.0,29.6,28,29.3
2021-09-17,1900-01-01 18:00:00,35.6,57,42.9,28.5,30,28.3
2021-09-17,1900-01-01 19:00:00,35.8,63,44.3,26.2,36,26.1
2021-09-17,1900-01-01 20:00:00,35.7,62,44.0,22.5,50,23.0
2021-09-17,1900-01-01 21:00:00,35.4,63,43.7,21.1,57,21.8
2021-09-17,1900-01-01 22:00:00,35.3,64,43.8,20.4,58,21.0
2021-09-17,1900-01-01 23:00:00,35.3,64,43.8,20.0,56,20.3
2021-09-18,1900-01-01 00:00:00,35.2,65,43.7,19.9,53,19.9
2021-09-18,1900-01-01 01:00:00,35.2,65,43.8,19.9,49,19.6
2021-09-18,1900-01-01 02:00:00,35.2,64,43.5,19.9,48,19.5
2021-09-18,1900-01-01 03:00:00,35.2,64,43.5,20.0,46,19.5
2021-09-18,1900-01-01 04:00:00,35.2,65,43.7,19.7,46,19.1
2021-09-18,1900-01-01 05:00:00,35.2,65,43.7,19.1,49,18.7
2021-09-18,1900-01-01 06:00:00,35.2,66,43.9,19.0,53,18.7
2021-09-18,1900-01-01 07:00:00,35.3,67,44.3,18.6,61,18.9
2021-09-18,1900-01-01 08:00:00,35.5,67,44.6,21.8,53,22.4
2021-09-18,1900-01-01 09:00:00,35.8,71,45.9,25.7,40,26.0
2021-09-18,1900-01-01 10:00:00,35.9,69,45.7,27.8,39,28.6
2021-09-18,1900-01-01 11:00:00,35.9,70,45.9,29.4,38,30.6
2021-09-18,1900-01-01 12:00:00,36.3,66,45.8,30.1,40,31.8
2021-09-18,1900-01-01 13:00:00,36.3,64,45.4,30.7,41,32.7
2021-09-18,1900-01-01 14:00:00,36.0,63,44.8,31.1,39,32.9
2021-09-18,1900-01-01 15:00:00,35.9,65,44.9,31.1,39,33.0
2021-09-18,1900-01-01 16:00:00,36.1,61,44.5,30.2,43,32.3
2021-09-18,1900-01-01 17:00:00,35.8,61,44.0,29.3,42,31.0
2021-09-18,1900-01-01 18:00:00,35.4,62,43.4,27.8,46,29.5
2021-09-18,1900-01-01 19:00:00,35.1,66,43.8,25.4,55,27.4
2021-09-18,1900-01-01 20:00:00,35.4,67,44.5,23.1,64,25.1
2021-09-18,1900-01-01 21:00:00,35.4,65,44.0,22.0,71,24.3
2021-09-18,1900-01-01 22:00:00,35.3,65,43.9,21.0,77,23.3
2021-09-18,1900-01-01 23:00:00,35.2,66,44.0,20.3,79,22.5
2021-09-19,1900-01-01 00:00:00,35.2,71,45.0,20.2,78,22.4
2021-09-19,1900-01-01 01:00:00,35.1,67,44.0,20.0,78,22.1
2021-09-19,1900-01-01 02:00:00,35.0,71,44.7,19.9,76,21.8
2021-09-19,1900-01-01 03:00:00,34.8,70,44.1,19.1,80,21.0
2021-09-19,1900-01-01 04:00:00,34.8,69,43.8,19.0,84,21.2
2021-09-19,1900-01-01 05:00:00,34.9,72,44.6,18.7,89,21.1
2021-09-19,1900-01-01 06:00:00,34.7,69,43.7,18.4,94,21.0
2021-09-19,1900-01-01 07:00:00,34.5,70,43.5,17.9,99,20.7
2021-09-19,1900-01-01 08:00:00,34.6,72,44.1,19.6,90,22.5
2021-09-19,1900-01-01 09:00:00,34.9,77,45.5,23.2,71,25.9
2021-09-19,1900-01-01 10:00:00,35.4,76,46.3,26.2,55,28.4
2021-09-19,1900-01-01 11:00:00,35.9,72,46.4,28.7,47,30.9
2021-09-19,1900-01-01 12:00:00,36.3,69,46.4,30.6,40,32.4
2021-09-19,1900-01-01 13:00:00,36.3,63,45.2,31.6,35,33.0
2021-09-19,1900-01-01 14:00:00,36.6,62,45.5,31.9,33,33.0
2021-09-19,1900-01-01 15:00:00,36.2,62,44.8,31.2,34,32.3
2021-09-19,1900-01-01 16:00:00,36.0,58,43.7,30.7,34,31.6
2021-09-19,1900-01-01 17:00:00,35.8,58,43.3,29.7,37,30.8
2021-09-19,1900-01-01 18:00:00,35.2,63,43.3,27.8,45,29.4
2021-09-19,1900-01-01 19:00:00,35.0,65,43.4,25.2,56,27.1
2021-09-19,1900-01-01 20:00:00,34.9,64,43.0,22.5,70,24.9
2021-09-19,1900-01-01 21:00:00,34.8,62,42.5,21.6,78,24.3
2021-09-19,1900-01-01 22:00:00,34.8,62,42.5,20.6,80,23.1
2021-09-19,1900-01-01 23:00:00,34.8,63,42.7,20.9,72,22.8
2021-09-20,1900-01-01 00:00:00,34.6,65,42.8,21.2,64,22.6
2021-09-20,1900-01-01 01:00:00,34.9,63,42.9,21.5,60,22.6
2021-09-20,1900-01-01 02:00:00,34.7,65,43.0,21.1,56,21.7
2021-09-20,1900-01-01 03:00:00,34.3,63,41.8,20.6,59,21.3
2021-09-20,1900-01-01 04:00:00,34.5,64,42.3,19.9,67,21.1
2021-09-20,1900-01-01 05:00:00,34.5,64,42.3,19.3,74,20.8
2021-09-20,1900-01-01 06:00:00,34.4,65,42.4,18.6,79,20.2
2021-09-20,1900-01-01 07:00:00,34.2,66,42.2,17.7,84,19.3
2021-09-20,1900-01-01 08:00:00,34.2,67,42.5,20.8,70,22.5
2021-09-20,1900-01-01 09:00:00,34.6,71,43.9,25.0,55,26.8
2021-09-20,1900-01-01 10:00:00,35.2,70,44.8,27.9,48,29.8
2021-09-20,1900-01-01 11:00:00,35.6,63,44.1,29.2,46,31.4
2021-09-20,1900-01-01 12:00:00,36.0,62,44.5,30.2,43,32.4
2021-09-20,1900-01-01 13:00:00,36.3,62,45.1,30.5,43,32.8
2021-09-20,1900-01-01 14:00:00,36.0,63,44.6,30.6,44,33.0
2021-09-20,1900-01-01 15:00:00,35.7,62,44.0,31.0,42,33.4
2021-09-20,1900-01-01 16:00:00,35.5,61,43.5,30.4,44,32.8
2021-09-20,1900-01-01 17:00:00,35.3,59,42.7,29.6,43,31.5
2021-09-20,1900-01-01 18:00:00,34.8,60,42.1,28.1,48,30.2
2021-09-20,1900-01-01 19:00:00,34.7,59,41.7,25.2,60,27.7
2021-09-20,1900-01-01 20:00:00,34.6,59,41.7,22.5,76,25.4
2021-09-20,1900-01-01 21:00:00,34.5,62,42.1,21.2,83,24.2
2021-09-20,1900-01-01 22:00:00,34.4,61,41.7,20.8,81,23.4
2021-09-20,1900-01-01 23:00:00,34.4,61,41.6,20.3,83,23.0
2021-09-21,1900-01-01 00:00:00,34.4,62,41.9,19.8,86,22.5
2021-09-21,1900-01-01 01:00:00,34.3,64,42.0,19.7,85,22.3
2021-09-21,1900-01-01 02:00:00,34.4,65,42.4,20.0,82,22.5
2021-09-21,1900-01-01 03:00:00,34.3,64,42.1,20.1,86,22.9
